address,lat,lng,matched_address,updated_at
興華村15鄰興華3號,23.748803,120.293564,雲林縣麥寮鄉興華村15鄰興華3號,2026-09-13
興隆街58號,22.647111,120.318486,高雄市三民區正興里31鄰興隆街58號,2026-09-13
舊和順慈安宮,23.051368,120.217942,臺南市安南區安順里8鄰安和路四段25巷32號,2026-09-13
花蓮市中福路96號,23.971336,121.602736,花蓮縣花蓮市主和里25鄰中福路96號,2026-09-13
花蓮市和平路599號,23.979366,121.598807,花蓮縣花蓮市國風里14鄰和平路599號,2026-09-13
花蓮市林政街7號,23.978479,121.595377,花蓮縣花蓮市國風里6鄰林政街7號,2026-09-13
花蓮縣光復鄉自強路80巷29號,23.665574,121.429037,花蓮縣光復鄉大同村3鄰自強路80巷29號,2026-09-13
花蓮縣吉安鄉東里一街156號,23.965366,121.591972,花蓮縣吉安鄉仁里村4鄰東里一街156號,2026-09-13
花蓮縣壽豐鄉平和村吳全10號,23.887404,121.547524,花蓮縣壽豐鄉平和村21鄰吳全10號,2026-09-13
花蓮縣壽豐鄉豐山村中興街37號,23.849109,121.494892,花蓮縣壽豐鄉豐山村22鄰中興街37號,2026-09-13
花蓮縣富里鄉道化路74號,23.265481,121.302998,花蓮縣富里鄉東里村8鄰道化路74號,2026-09-13
花蓮縣玉里鎮中山路1段35號,23.326425,121.317242,花蓮縣玉里鎮中城里11鄰中山路一段35號,2026-09-13
花蓮縣玉里鎮四維二街17號,23.325246,121.315307,花蓮縣玉里鎮中城里11鄰四維二街17號,2026-09-13
花蓮縣玉里鎮民生街52巷13號,23.333868,121.316044,花蓮縣玉里鎮國武里18鄰民生街52巷13號,2026-09-13
花蓮縣瑞穗鄉中山路3段215之6號,23.487225,121.400137,花蓮縣瑞穗鄉瑞良村9鄰中山路三段215之6號,2026-09-13
花蓮縣瑞穗鄉富源路2之1號,23.580815,121.380159,花蓮縣瑞穗鄉富源村3鄰富源路2之1號,2026-09-13
花蓮縣社區大學人才中心--花蓮市和平路599號,23.979366,121.598807,花蓮縣花蓮市國風里14鄰和平路599號,2026-09-13
花蓮縣秀林鄉景美村加灣111號,24.082715,121.606785,花蓮縣秀林鄉景美村6鄰加灣111號,2026-09-13
花蓮縣花蓮市中正路109號,23.970535,121.596895,花蓮縣花蓮市主農里23鄰中正路109號,2026-09-13
花蓮縣花蓮市國盛二街85號,23.991994,121.606493,花蓮縣花蓮市國盛里13鄰國盛二街85號,2026-09-13
花蓮縣花蓮市國興六街21巷8號,23.987137,121.598894,花蓮縣花蓮市國聯里9鄰國興六街21巷8號,2026-09-13
花蓮縣花蓮市林政街7號,23.978479,121.595377,花蓮縣花蓮市國風里6鄰林政街7號,2026-09-13
花蓮縣花蓮市林森路196巷5號,23.979940,121.603898,花蓮縣花蓮市國威里35鄰林森路196巷5號,2026-09-13
花蓮縣萬榮鄉紅葉村1鄰9號,23.495940,121.344641,花蓮縣萬榮鄉紅葉村1鄰紅葉9之2號,2026-09-13
花蓮縣鳳林鎮南平里八德路56號,23.783441,121.456979,花蓮縣鳳林鎮南平里11鄰八德路56號,2026-09-13
花蓮縣鳳林鎮林榮路221號,23.807122,121.448981,花蓮縣鳳林鎮林榮里10鄰林榮路221號,2026-09-13
苑裡鎮新興路19號,24.439063,120.656002,苗栗縣苑裡鎮客庄里24鄰新興路19號,2026-09-13
苑裡鎮西平里14鄰出水路64之11號,24.453816,120.643738,苗栗縣苑裡鎮西平里14鄰出水64之11號,2026-09-13
苗栗市中正路759號,24.553677,120.818596,苗栗縣苗栗市新苗里1鄰中正路759號,2026-09-13
苗栗市文山里文山41號,24.569191,120.813271,苗栗縣苗栗市文山里4鄰文山41號,2026-09-13
苗栗市經國路2段485號,24.555861,120.833799,苗栗縣苗栗市維祥里16鄰經國路二段485號,2026-09-13
苗栗市維新里新庄街263號,24.553526,120.825382,苗栗縣苗栗市維新里6鄰新庄街263號,2026-09-13
苗栗市維新里新庄街271號,24.553473,120.825611,苗栗縣苗栗市維新里6鄰新庄街271號,2026-09-13
苗栗市至公路251號,24.560123,120.814876,苗栗縣苗栗市福麗里5鄰至公路251號,2026-09-13
苗栗泰安鄉錦水村4鄰12號,24.465024,120.940760,苗栗縣泰安鄉錦水村4鄰圓墩12號,2026-09-13
苗栗縣三灣鄉三灣村兜角13鄰22號,24.653539,120.954986,苗栗縣三灣鄉三灣村13鄰肚兜角22號,2026-09-13
苗栗縣三灣鄉三灣村肚兜角13鄰22號,24.653539,120.954986,苗栗縣三灣鄉三灣村13鄰肚兜角22號,2026-09-13
苗栗縣三灣鄉中山路49號,24.655698,120.955043,苗栗縣三灣鄉三灣村1鄰中山路49號,2026-09-13
苗栗縣三灣鄉忠信路17號,24.649621,120.953587,苗栗縣三灣鄉三灣村15鄰忠信路17號,2026-09-13
苗栗縣三義鄉廣盛村6鄰80號,24.413970,120.769962,苗栗縣三義鄉廣盛村6鄰廣盛80號,2026-09-13
苗栗縣三義鄉雙潭村光復路45號,24.413777,120.770928,苗栗縣三義鄉廣盛村5鄰光復路42號,2026-09-13
苗栗縣三義鄉雙潭村雙連潭110之7號,24.408792,120.782670,苗栗縣三義鄉双潭村9鄰双連潭110之7號,2026-09-13
苗栗縣公館鄉忠孝路246號,24.505181,120.827789,苗栗縣公館鄉館東村14鄰忠孝路240號,2026-09-13
苗栗縣公館鄉玉谷村4鄰124號,24.515114,120.824346,苗栗縣公館鄉玉谷村4鄰玉谷124號,2026-09-13
苗栗縣公館鄉館中村宮前路101號,24.502755,120.826319,苗栗縣公館鄉館中村15鄰宮前路101號,2026-09-13
苗栗縣公館鄉館東村14鄰忠孝路246號,24.505181,120.827789,苗栗縣公館鄉館東村14鄰忠孝路240號,2026-09-13
苗栗縣大湖鄉中原路58號,24.423496,120.865668,苗栗縣大湖鄉明湖村4鄰中原路57之1號,2026-09-13
苗栗縣大湖鄉中正路育英巷11號,24.420789,120.870361,苗栗縣大湖鄉大湖村13鄰中正路育英巷20之2號,2026-09-13
苗栗縣大湖鄉大寮村竹高屋33號,24.416139,120.862659,苗栗縣大湖鄉大寮村5鄰竹高屋33號,2026-09-13
苗栗縣後龍鎮下浮尾119之2號,24.625749,120.798544,苗栗縣後龍鎮東明里8鄰下浮尾119之2號,2026-09-13
苗栗縣後龍鎮中和里12鄰崎頂117號,24.595882,120.729832,苗栗縣後龍鎮中和里12鄰崎頂117號,2026-09-13
苗栗縣後龍鎮中山路252號,24.612202,120.794682,苗栗縣後龍鎮大庄里22鄰中山路252號,2026-09-13
苗栗縣後龍鎮中山路63號,24.614666,120.789642,苗栗縣後龍鎮北龍里8鄰中山路63號,2026-09-13
苗栗縣後龍鎮大庄里大庄22之5號,24.613795,120.796684,苗栗縣後龍鎮大庄里1鄰大庄22之5號,2026-09-13
苗栗縣後龍鎮溪洲里7鄰砂崙湖79之9號,24.623564,120.782939,苗栗縣後龍鎮溪洲里7鄰砂崙湖79之9號,2026-09-13
苗栗縣後龍鎮溪洲里7鄰砂崙胡79之9號,24.623564,120.782939,苗栗縣後龍鎮溪洲里7鄰砂崙湖79之9號,2026-09-13
苗栗縣後龍鎮龍津里10鄰94號,24.610127,120.761765,苗栗縣後龍鎮龍津里9鄰同興94號,2026-09-13
苗栗縣泰安鄉象鼻村1鄰7號,24.360527,120.947020,苗栗縣泰安鄉象鼻村1鄰象鼻7號,2026-09-13
苗栗縣獅潭鄉新店村129號,24.540085,120.920569,苗栗縣獅潭鄉新店村11鄰新店129號,2026-09-13
苗栗縣獅潭鄉永興村7鄰50之1號,24.562376,120.947479,苗栗縣獅潭鄉永興村7鄰敍暢50之1號,2026-09-13
苗栗縣竹南鎮中正路92號,24.683921,120.876056,苗栗縣竹南鎮正南里23鄰中正路92號,2026-09-13
苗栗縣竹南鎮佳興里光復路452號,24.694891,120.879745,苗栗縣竹南鎮佳興里5鄰光復路452號,2026-09-13
苗栗縣竹南鎮大厝里27鄰真如路560號,24.678369,120.871498,苗栗縣竹南鎮大厝里27鄰真如路560號,2026-09-13
苗栗縣竹南鎮大厝里27鄰真如路5860號,24.681594,120.869469,苗栗縣竹南鎮大厝里22鄰真如路738號,2026-09-13
苗栗縣竹南鎮延平路158之1號,24.688056,120.876933,苗栗縣竹南鎮照南里18鄰延平路158之1號,2026-09-13
苗栗縣竹南鎮延平路58之1號,24.684555,120.876930,苗栗縣竹南鎮正南里23鄰延平路58之1號,2026-09-13
苗栗縣竹南鎮海口里7鄰保福路20號,24.675491,120.861616,苗栗縣竹南鎮海口里7鄰保福路20號,2026-09-13
苗栗縣竹南鎮真如路560號,24.678369,120.871498,苗栗縣竹南鎮大厝里27鄰真如路560號,2026-09-13
苗栗縣竹南鎮福德路1號,24.683051,120.880051,苗栗縣竹南鎮正南里15鄰福德路1號,2026-09-13
苗栗縣竹南鎮竹圍里竹圍仔90號,24.694606,120.854840,苗栗縣竹南鎮竹興里13鄰竹圍仔92之1號,2026-09-13
苗栗縣竹南鎮維新路221號,24.688177,120.881441,苗栗縣竹南鎮新南里22鄰維新路221號,2026-09-13
苗栗縣竹南鎮臨海路200號,24.680867,120.841157,苗栗縣竹南鎮海口里16鄰臨海路200號,2026-09-13
苗栗縣苑裡鎮中山路312號,24.447168,120.654872,苗栗縣苑裡鎮苑北里13鄰中山路312號,2026-09-13
苗栗縣苑裡鎮田心里6鄰63號,24.419278,120.661163,苗栗縣苑裡鎮田心里7鄰田心63號,2026-09-13
苗栗縣苑裡鎮苑北里13鄰中山路312號,24.447168,120.654872,苗栗縣苑裡鎮苑北里13鄰中山路312號,2026-09-13
苗栗縣苗栗市中正路755號,24.553722,120.818663,苗栗縣苗栗市新苗里1鄰中正路755號,2026-09-13
苗栗縣苗栗市中正路759號,24.553677,120.818596,苗栗縣苗栗市新苗里1鄰中正路759號,2026-09-13
苗栗縣苗栗市文發路833巷77號,24.589860,120.814717,苗栗縣苗栗市文聖里19鄰文發路833巷77號,2026-09-13
苗栗縣苗栗市文聖里文發路833巷77號,24.589860,120.814717,苗栗縣苗栗市文聖里19鄰文發路833巷77號,2026-09-13
苗栗縣苗栗市新英里新英108之2號,24.554752,120.807729,苗栗縣苗栗市新英里15鄰新英108之2號,2026-09-13
苗栗縣苗栗市民族路55號,24.562904,120.819346,苗栗縣苗栗市建功里17鄰民族路55號,2026-09-13
苗栗縣苗栗市經國路2段485號,24.555861,120.833799,苗栗縣苗栗市維祥里16鄰經國路二段485號,2026-09-13
苗栗縣苗栗市至公路251號,24.560123,120.814876,苗栗縣苗栗市福麗里5鄰至公路251號,2026-09-13
苗栗縣苗栗市饒平街26號,24.560893,120.817567,苗栗縣苗栗市建功里22鄰饒平街26號,2026-09-13
苗栗縣西湖鄉二湖村2鄰土牛溝16之7號,24.563462,120.749977,苗栗縣西湖鄉二湖村2鄰土牛溝16之7號,2026-09-13
苗栗縣通霄鎮楓樹里6鄰71之1號,24.492238,120.728482,苗栗縣通霄鎮楓樹里6鄰楓樹窩71號,2026-09-13
苗栗縣造橋鄉學府路168號,24.649641,120.842589,苗栗縣造橋鄉談文村5鄰學府路168號,2026-09-13
苗栗縣造橋鄉造橋村14鄰3之2號,24.638720,120.865529,苗栗縣造橋鄉造橋村14鄰老庄3之2號,2026-09-13
苗栗縣造橋鄉錦水村4鄰31號,24.608021,120.891690,苗栗縣造橋鄉錦水村4鄰錦水31號,2026-09-13
苗栗縣銅鑼鄉福興村中山路1號,24.491631,120.790387,苗栗縣銅鑼鄉福興村17鄰中山路1號,2026-09-13
苗栗縣銅鑼鄉福興村中山路2之5號,24.491460,120.790759,苗栗縣銅鑼鄉福興村17鄰中山路2之5號,2026-09-13
苗栗縣銅鑼鄉竹森村4鄰22之1號,24.504117,120.782851,苗栗縣銅鑼鄉竹森村4鄰竹森22之1號,2026-09-13
苗栗縣頭份市中央路275號,24.691741,120.901350,苗栗縣頭份市蟠桃里9鄰中央路275號,2026-09-13
苗栗縣頭份市中正路219號,24.687824,120.912184,苗栗縣頭份市頭份里6鄰中正路219號,2026-09-13
苗栗縣頭份市中華路890之2號,24.684523,120.906152,苗栗縣頭份市和平里9鄰中華路890之2號,2026-09-13
苗栗縣頭份市中華路922號,24.685537,120.907259,苗栗縣頭份市信義里11鄰中華路922號,2026-09-13
苗栗縣頭份市信東路90號,24.688550,120.910436,苗栗縣頭份市自強里11鄰信東路90號,2026-09-13
苗栗縣頭份市八德一路66號,24.687119,120.893290,苗栗縣頭份市上庄里5鄰八德一路66號,2026-09-13
苗栗縣頭份市尚順路49號,24.686632,120.901618,苗栗縣頭份市東庄里8鄰尚順路49號,2026-09-13
苗栗縣頭份市建國路119號,24.695373,120.910223,苗栗縣頭份市成功里2鄰建國路119號,2026-09-13
苗栗縣頭份市忠孝二路83號,24.692782,120.909160,苗栗縣頭份市忠孝里8鄰忠孝二路83號,2026-09-13
苗栗縣頭份市東民一街38號,24.687592,120.901854,苗栗縣頭份市東庄里8鄰東民一街38號,2026-09-13
苗栗縣頭份市東興路108號,24.683751,120.904425,苗栗縣頭份市民族里11鄰東興路108號,2026-09-13
苗栗縣頭份市東興路37巷17號,24.682567,120.905461,苗栗縣頭份市和平里13鄰東興路37巷17號,2026-09-13
苗栗縣頭份市永貞路1段206之1號,24.679338,120.885169,苗栗縣頭份市田寮里13鄰永貞路一段206之1號,2026-09-13
苗栗縣頭份市自強里信東路90號,24.688550,120.910436,苗栗縣頭份市自強里11鄰信東路90號,2026-09-13
苗栗縣頭份市自強里信東路98號,24.689118,120.909906,苗栗縣頭份市自強里12鄰信東路98號,2026-09-13
苗栗縣頭份鎮東興路37巷17號,24.682567,120.905461,苗栗縣頭份市和平里13鄰東興路37巷17號,2026-09-13
苗栗縣頭屋鄉中正街86巷14號,24.578458,120.850146,苗栗縣頭屋鄉頭屋村8鄰中正街86巷14號,2026-09-13
苗栗縣頭屋鄉孔聖39號,24.575050,120.865471,苗栗縣頭屋鄉象山村9鄰孔聖39號,2026-09-13
苗栗縣頭屋鄉明德村6鄰81號,24.585868,120.886073,苗栗縣頭屋鄉明德村6鄰明德路81號,2026-09-13
苗栗縣頭屋鄉獅潭村1鄰7之6號,24.580116,120.852129,苗栗縣頭屋鄉獅潭村1鄰獅潭7之6號,2026-09-13
苗栗縣頭屋鄉獅潭村9鄰124之6號,24.597564,120.838658,苗栗縣頭屋鄉獅潭村9鄰獅潭124之6號,2026-09-13
茄萣區茄萣路2段307號,22.903281,120.181985,高雄市茄萣區嘉賜里1鄰茄萣路二段307號,2026-09-13
莿桐鄉莿桐村和平路41巷45號,23.759733,120.500114,雲林縣莿桐鄉莿桐村1鄰和平路41巷45號,2026-09-13
萬丹鄉水泉村泉利街95號,22.573303,120.486440,屏東縣萬丹鄉水泉村6鄰泉利街95號,2026-09-13
萬巒鄉萬全村褒忠路28號,22.572720,120.572285,屏東縣萬巒鄉萬全村16鄰褒忠路28號,2026-09-13
蘆洲區信義路266巷9號,25.087205,121.478520,新北市蘆洲區信義里10鄰信義路266巷9號,2026-09-13
蘆竹區仁愛路1段2號,25.050687,121.293477,桃園市蘆竹區瓦窯里1鄰仁愛路一段2號,2026-09-13
蘆竹區內新路162號,25.069913,121.290723,桃園市蘆竹區山鼻里1鄰內新路162號,2026-09-13
蘆竹區南山路1段67號,25.051991,121.291213,桃園市蘆竹區瓦窯里2鄰南山路一段67號,2026-09-13
蘆竹區南山路2段448號,25.071812,121.285966,桃園市蘆竹區內厝里9鄰南山路二段448號,2026-09-13
蘆竹區南崁路1段99號,25.051472,121.288046,桃園市蘆竹區錦中里5鄰南崁路一段99號,2026-09-13
蘆竹區南昌路255號,25.040877,121.290791,桃園市蘆竹區南興里5鄰南昌路255號,2026-09-13
蘆竹區南福街100號,25.040163,121.292828,桃園市蘆竹區南興里7鄰南福街100號,2026-09-13
蘆竹區南竹路5段210巷1弄1號,25.026142,121.259895,桃園市蘆竹區大竹里1鄰南竹路五段210巷1弄1號,2026-09-13
蘆竹區坑子里貓尾崎12鄰1號,25.082388,121.346743,桃園市蘆竹區坑子里12鄰貓尾崎1號,2026-09-13
蘆竹區錦中街32號,25.051954,121.289415,桃園市蘆竹區錦中里12鄰錦中街32號,2026-09-13
蘆竹區長壽里仁愛路2段20號,25.052609,121.299412,桃園市蘆竹區長壽里1鄰仁愛路二段20之1號,2026-09-13
蘇澳鎮內埤路117之2號,24.577658,121.867929,宜蘭縣蘇澳鎮南建里11鄰內埤路117之2號,2026-09-13
蘇澳鎮學府路105巷34號,24.572248,121.868127,宜蘭縣蘇澳鎮南建里10鄰學府路105巷34號,2026-09-13
衛武營藝術村-WeR,22.617319,120.340913,高雄市鳳山區新強里15鄰輜汽路281號,2026-09-13
裕誠路1號,22.663455,120.315486,高雄市三民區鼎泰里4鄰裕誠路1號,2026-09-13
西藏路201號,25.029159,121.498702,臺北市萬華區日善里11鄰西藏路201號,2026-09-13
貓手Book&Shop日文二手藝文書店,22.623073,120.283741,高雄市鹽埕區河濱里15鄰大勇路68號,2026-09-13
路竹區國昌路86巷9號,22.855898,120.258265,高雄市路竹區竹南里24鄰國昌路86巷9號,2026-09-13
通霄鎮中山路190巷1號,24.491964,120.679976,苗栗縣通霄鎮通西里28鄰中山路190巷1號,2026-09-13
通霄鎮五北里五北18號,24.472161,120.665751,苗栗縣通霄鎮五北里2鄰五北18號,2026-09-13
造橋鄉錦水村4鄰31號,24.608021,120.891690,苗栗縣造橋鄉錦水村4鄰錦水31號,2026-09-13
連江縣南竿鄉清水村96之11號,26.151470,119.938883,連江縣南竿鄉清水村6鄰96之11號,2026-09-13
里港鄉玉田村玉田路42之9號,22.775423,120.488976,屏東縣里港鄉玉田村6鄰玉田路42之9號,2026-09-13
里港鄉過江村過江路41號,22.780725,120.494547,屏東縣里港鄉過江村15鄰過江路41號,2026-09-13
里港鄉鐵店村鐵店路41之46號,22.776988,120.501342,屏東縣里港鄉鐵店村3鄰鐵店路41之46號,2026-09-13
重立路158號,22.674745,120.314192,高雄市左營區菜公里12鄰重立路158號,2026-09-13
金門縣烈嶼鄉后井40號,24.428990,118.242898,金門縣烈嶼鄉上林村10鄰后井40號,2026-09-13
金門縣金城鎮庵前18之2號,24.417834,118.318989,金門縣金城鎮賢庵里13鄰庵前18之2號,2026-09-13
金門縣金城鎮民權路34號,24.431959,118.310798,金門縣金城鎮南門里33鄰民權路34號,2026-09-13
金門縣金城鎮民權路70巷1之1號,24.433169,118.313383,金門縣金城鎮南門里39鄰民權路70巷1之1號,2026-09-13
金門縣金城鎮民生路2號,24.432807,118.320671,金門縣金城鎮北門里25鄰民生路2號,2026-09-13
金門縣金城鎮民生路45巷2弄8之3號,24.436296,118.318339,金門縣金城鎮西門里24鄰民生路45巷2弄8之3號,2026-09-13
金門縣金城鎮環島北路1段38巷12弄12號,24.439637,118.324107,金門縣金城鎮西門里37鄰環島北路一段38巷12弄12號,2026-09-13
金門縣金城鎮西海路3段81巷2號,24.421520,118.311955,金門縣金城鎮賢庵里22鄰西海路三段81巷11號,2026-09-13
金門縣金城鎮西門里珠浦北路30號,24.433838,118.317143,金門縣金城鎮西門里14鄰珠浦北路31之3號,2026-09-13
金門縣金城鎮西門里環島北路1段1號,24.440520,118.321526,金門縣金城鎮西門里45鄰環島北路一段1號,2026-09-13
金門縣金城鎮西門里莒光路170號,24.433974,118.315925,金門縣金城鎮西門里18鄰莒光路170號,2026-09-13
金門縣金寧鄉仁愛新邨1號,24.450960,118.334874,金門縣金寧鄉盤山村18鄰仁愛新邨1號,2026-09-13
金門縣金寧鄉伯玉路2段55號,24.438436,118.330875,金門縣金寧鄉榜林村1鄰伯玉路二段55號,2026-09-13
金門縣金寧鄉古寧村450號,24.481602,118.316934,金門縣金寧鄉古寧村16鄰北山450號,2026-09-13
金門縣金寧鄉古寧村北山2號,24.477683,118.312149,金門縣金寧鄉古寧村22鄰北山2號,2026-09-13
金門縣金寧鄉安美村安岐1號,24.456717,118.326839,金門縣金寧鄉安美村10鄰安岐1號,2026-09-13
金門縣金寧鄉榜林27之1號,24.435498,118.330483,金門縣金寧鄉榜林村5鄰榜林27之1號,2026-09-13
金門縣金沙鎮后浦頭117號,24.488439,118.412007,金門縣金沙鎮汶沙里14鄰后浦頭117號,2026-09-13
金門縣金沙鎮文化路450巷52號,24.499182,118.403492,金門縣金沙鎮西園里14鄰文化路450巷52號,2026-09-13
金門縣金沙鎮汶沙里環島東路1段112號,24.488992,118.413288,金門縣金沙鎮汶沙里1鄰環島東路一段112號,2026-09-13
金門縣金沙鎮環島東路1段112號,24.488992,118.413288,金門縣金沙鎮汶沙里1鄰環島東路一段112號,2026-09-13
金門縣金湖鎮中山路8之8號,24.441467,118.364238,金門縣金湖鎮瓊林里23鄰中山路8之8號,2026-09-13
金門縣金湖鎮林森路2號,24.441383,118.417041,金門縣金湖鎮新市里1鄰林森路2號,2026-09-13
金門縣金湖鎮瓊林里瓊徑路35號,24.452612,118.380936,金門縣金湖鎮瓊林里5鄰瓊徑路35號,2026-09-13
金鼎路81號,22.663103,120.326721,高雄市三民區鼎西里1鄰金鼎路81號,2026-09-13
鎮安街49號,24.992264,121.317155,桃園市桃園區東山里12鄰鎮安街38號,2026-09-13
長治鄉進興村進興巷17號,22.675921,120.529009,屏東縣長治鄉進興村8鄰進興巷17號,2026-09-13
長治鄉長興路401之1號,22.680479,120.515164,屏東縣長治鄉長興村18鄰長興路401之1號,2026-09-13
陳卿寮保山宮,23.040946,120.206426,臺南市安南區頂安里3鄰怡安路一段385巷46號,2026-09-13
集集鎮東昌巷4號,23.827310,120.799133,南投縣集集鎮永昌里9鄰東昌巷4號,2026-09-13
集集鎮田寮里田寮里草嶺巷3之21號,23.828174,120.759553,南投縣集集鎮田寮里5鄰草嶺巷3之21號,2026-09-13
雲林縣二崙鄉三和村11鄰81之50號,23.752618,120.396374,雲林縣二崙鄉三和村11鄰三塊厝81之50號,2026-09-13
雲林縣二崙鄉中山路102號,23.770775,120.413030,雲林縣二崙鄉崙西村1鄰中山路102號,2026-09-13
雲林縣二崙鄉大義村大義路73號,23.786082,120.398005,雲林縣二崙鄉大義村6鄰大義路73號,2026-09-13
雲林縣二崙鄉大華路61號,23.801951,120.417815,雲林縣二崙鄉大華村7鄰大華路61號,2026-09-13
雲林縣二崙鄉崙西村中正路1號,23.769560,120.411245,雲林縣二崙鄉崙西村5鄰中正路1號,2026-09-13
雲林縣二崙鄉復興村隆興9之2號,23.772879,120.359678,雲林縣二崙鄉復興村6鄰隆興9之2號,2026-09-13
雲林縣二崙鄉楊賢路142號,23.816237,120.405920,雲林縣二崙鄉楊賢村8鄰楊賢路142號,2026-09-13
雲林縣二崙鄉油車村成功路26號,23.796142,120.386029,雲林縣二崙鄉油車村1鄰成功路26號,2026-09-13
雲林縣二崙鄉港後村港後路98號,23.801053,120.390946,雲林縣二崙鄉港後村13鄰港後路98號,2026-09-13
雲林縣元長鄉五塊村南火43號,23.655365,120.279064,雲林縣元長鄉五塊村9鄰南火43號,2026-09-13
雲林縣元長鄉元中路70號,23.651435,120.313748,雲林縣元長鄉長北村19鄰元中路70號,2026-09-13
雲林縣元長鄉元西路76號,23.652207,120.309226,雲林縣元長鄉長南村30鄰元西路76號,2026-09-13
雲林縣元長鄉子茂村子茂81號,23.660637,120.332292,雲林縣元長鄉子茂村6鄰子茂81號,2026-09-13
雲林縣元長鄉新生路11號,23.637690,120.358963,雲林縣元長鄉瓦磘村3鄰新生路11號,2026-09-13
雲林縣元長鄉長南村元南路125號,23.648487,120.311848,雲林縣元長鄉長南村8鄰元南路125號,2026-09-13
雲林縣元長鄉長南村元南路16號,23.645670,120.316594,雲林縣元長鄉長南村1鄰元南路16號,2026-09-13
雲林縣元長鄉頂寮村16之12號,23.629002,120.333832,雲林縣元長鄉頂寮村1鄰頂寮16之12號,2026-09-13
雲林縣元長鄉龍岩村龍岩120號,23.627931,120.320024,雲林縣元長鄉龍岩村12鄰龍岩120號,2026-09-13
雲林縣北港鎮光復路2號,23.568779,120.298880,雲林縣北港鎮光復里2鄰光復路2號,2026-09-13
雲林縣北港鎮光明路59號,23.566462,120.300982,雲林縣北港鎮南安里14鄰光明路59號,2026-09-13
雲林縣北港鎮成功路30號,23.577625,120.302658,雲林縣北港鎮新街里14鄰成功路30號,2026-09-13
雲林縣北港鎮文化路246號,23.575157,120.304862,雲林縣北港鎮大同里15鄰文化路246號,2026-09-13
雲林縣北港鎮樹腳里武德街23號,23.575334,120.292731,雲林縣北港鎮樹腳里14鄰武德街23號,2026-09-13
雲林縣北港鎮民樂路238號,23.578754,120.294869,雲林縣北港鎮新街里12鄰民樂路238號,2026-09-13
雲林縣北港鎮義民路209巷4號,23.573192,120.304021,雲林縣北港鎮大同里13鄰義民路209巷4號,2026-09-13
雲林縣北港鎮華勝路41號,23.573330,120.299508,雲林縣北港鎮華勝里19鄰華勝路41號,2026-09-13
雲林縣北港鎮華勝路655號,23.593147,120.301722,雲林縣北港鎮草湖里8鄰華勝路655號,2026-09-13
雲林縣北港鎮西勢里1鄰中正路95號,23.569449,120.301965,雲林縣北港鎮西勢里1鄰中正路95號,2026-09-13
雲林縣口湖鄉光明路1號,23.546927,120.195667,雲林縣口湖鄉梧南村9鄰光明路1號,2026-09-13
雲林縣口湖鄉埔南村1之2號,23.597409,120.189952,雲林縣口湖鄉埔南村1鄰外埔1之2號,2026-09-13
雲林縣口湖鄉復興路175之6號,23.549314,120.189730,雲林縣口湖鄉梧北村6鄰復興路175之6號,2026-09-13
雲林縣口湖鄉梧北村復興路175之6號,23.549314,120.189730,雲林縣口湖鄉梧北村6鄰復興路175之6號,2026-09-13
雲林縣口湖鄉蚵寮村蚵寮路392號,23.572248,120.176238,雲林縣口湖鄉蚵寮村12鄰蚵寮路392號,2026-09-13
雲林縣古坑鄉文昌路58之4號,23.624948,120.554317,雲林縣古坑鄉永光村24鄰文昌路58號,2026-09-13
雲林縣古坑鄉東和村長安路12號,23.681527,120.567867,雲林縣古坑鄉東和村19鄰長安路12號,2026-09-13
雲林縣古坑鄉水碓88號,23.663739,120.559133,雲林縣古坑鄉水碓村9鄰水碓88號,2026-09-13
雲林縣古坑鄉荷苞厝8號,23.667985,120.579614,雲林縣古坑鄉荷苞村5鄰荷苞厝8號,2026-09-13
雲林縣古坑鄉高林村61號,23.673689,120.570199,雲林縣古坑鄉高林村4鄰高林61號,2026-09-13
雲林縣四湖鄉三塊厝123號,23.630037,120.194634,雲林縣四湖鄉內湖村6鄰三塊厝123號,2026-09-13
雲林縣四湖鄉中山東路37號,23.636645,120.228443,雲林縣四湖鄉四湖村6鄰中山東路37號,2026-09-13
雲林縣四湖鄉中山東路88號,23.637689,120.226595,雲林縣四湖鄉四湖村9鄰中山東路88號,2026-09-13
雲林縣四湖鄉中山西路44之2號,23.637947,120.224010,雲林縣四湖鄉湖西村10鄰中山西路44之2號,2026-09-13
雲林縣四湖鄉中正路514巷59號,23.632067,120.225191,雲林縣四湖鄉湖西村11鄰中正路514巷59號,2026-09-13
雲林縣四湖鄉四湖村5鄰中山東路21之23號,23.636979,120.230067,雲林縣四湖鄉四湖村5鄰中山東路21之23號,2026-09-13
雲林縣四湖鄉四湖村中山東路37之1號,23.637146,120.229566,雲林縣四湖鄉四湖村6鄰中山東路37之1號,2026-09-13
雲林縣四湖鄉四湖村中山東路88號,23.637689,120.226595,雲林縣四湖鄉四湖村9鄰中山東路88號,2026-09-13
雲林縣四湖鄉大同路47巷6號,23.640945,120.175411,雲林縣四湖鄉飛沙村5鄰大同路47巷6號,2026-09-13
雲林縣四湖鄉新市街158號,23.636746,120.223827,雲林縣四湖鄉湖西村11鄰新市街158號,2026-09-13
雲林縣四湖鄉美山街160號,23.635594,120.224241,雲林縣四湖鄉湖西村11鄰美山街160號,2026-09-13
