tgos_id,key,address,raw,county,source,method,count,courses
92,臺北市大安區和平東路1段155號,臺北市大安區和平東路1段155號,臺北市大安區和平東路一段155號4樓(中國文化⼤學推 廣教育部⼤安分部),臺北市,taiwanjobs,門牌,2,10
93,新興國中,臺南市南區新孝路87號,新興國中（鹽埕教室：台南市南區新孝路87號）,臺南市,moe-cc-courses,門牌,10,10
94,高雄市三民區九如二路255號,高雄市三民區九如二路255號,高雄市三民區九如二路255號12樓之一,高雄市,taiwanjobs,門牌,5,10
94,高雄市三民區九如二路255號,高雄市三民區九如二路255號,高雄市三民區九如二路255號6樓之5,高雄市,taiwanjobs,門牌,3,10
94,高雄市三民區九如二路255號,高雄市三民區九如二路255號,高雄市三民區九如二路255號12樓(B教室),高雄市,taiwanjobs,門牌,2,10
95,鼓山三路4號,高雄市鼓山三路4號,鼓山三路4號（鼓山綜合社福館）,高雄市,moe-cc-courses,門牌,10,10
96,嘉義縣朴子市朴子三路6號,嘉義縣朴子市朴子三路6號,嘉義縣朴子市朴子三路6號,嘉義縣,moe-cc-courses,門牌,9,9
97,桃園市桃園區中山北路42號,桃園市桃園區中山北路42號,桃園市桃園區中山北路42號2樓,桃園市,taiwanjobs,門牌,7,9
97,桃園市桃園區中山北路42號,桃園市桃園區中山北路42號,桃園市桃園區中山北路42號4樓,桃園市,taiwanjobs,門牌,2,9
98,臺中市北區中清路1段100號,臺中市北區中清路1段100號,臺中市北區中清路一段100號12樓之3(A棟),臺中市,taiwanjobs,門牌,3,9
98,臺中市北區中清路1段100號,臺中市北區中清路1段100號,臺中市北區中清路一段100號A棟12樓-3,臺中市,taiwanjobs,門牌,2,9
98,臺中市北區中清路1段100號,臺中市北區中清路1段100號,臺中市北區中清路一段100號10樓之2,臺中市,taiwanjobs,門牌,1,9
98,臺中市北區中清路1段100號,臺中市北區中清路1段100號,臺中市北區中清路一段100號12樓之3(A棟-C電腦教室),臺中市,taiwanjobs,門牌,1,9
98,臺中市北區中清路1段100號,臺中市北區中清路1段100號,臺中市北區中清路一段100號12F之3,臺中市,taiwanjobs,門牌,1,9
98,臺中市北區中清路1段100號,臺中市北區中清路1段100號,臺中市北區中清路一段100號B棟11樓之1,臺中市,taiwanjobs,門牌,1,9
99,臺中市東區樂業一路135巷8號,臺中市東區樂業一路135巷8號,台中市東區樂業一路135巷8號,臺中市,moe-cc-courses,門牌,9,9
100,臺北市南港區園區街3號,臺北市南港區園區街3號,臺北市南港區園區街3號F棟3樓,臺北市,taipei-cc,門牌,7,9
100,臺北市南港區園區街3號,臺北市南港區園區街3號,臺北市南港區園區街3號F棟1樓,臺北市,taipei-cc,門牌,6,9
101,臺北市松山區八德路4段678號,臺北市松山區八德路4段678號,臺北市松山區八德路四段678號3樓之1,臺北市,taiwanjobs,門牌,7,9
101,臺北市松山區八德路4段678號,臺北市松山區八德路4段678號,臺北市松山區八德路４段678號3樓之1,臺北市,taiwanjobs,門牌,2,9
102,臺南市中西區赤嵌街41號,臺南市中西區赤嵌街41號,臺南市中西區赤嵌街41號2樓,臺南市,taiwanjobs,門牌,9,9
103,臺南市永康區中華路425號,臺南市永康區中華路425號,臺南市永康區中華路425號22樓之2,臺南市,taiwanjobs,門牌,8,9
103,臺南市永康區中華路425號,臺南市永康區中華路425號,臺南市永康區中華路425號22樓之2(222教室),臺南市,taiwanjobs,門牌,1,9
104,海尾朝皇宮,臺南市海中街101巷10號,海尾朝皇宮（海中街101巷10號）,臺南市,moe-cc-courses,門牌,6,6
104,海尾朝皇宮椪舍學堂,臺南市海中街101巷10號,海尾朝皇宮椪舍學堂(海中街101巷10號椪舍學堂),臺南市,moe-cc-courses,門牌,3,3
105,苗栗縣苗栗市民族路55號,苗栗縣苗栗市民族路55號,苗栗縣苗栗市民族路55號,苗栗縣,taiwanjobs,門牌,9,9
106,高雄市三民區博愛一路287號,高雄市三民區博愛一路287號,高雄市三民區博愛一路287號9樓,高雄市,taiwanjobs,門牌,9,9
107,高雄市新興區八德一路332號,高雄市新興區八德一路332號,高雄市新興區八德一路332號8樓,高雄市,taiwanjobs,門牌,9,9
108,高雄市楠梓區高楠公路1001號,高雄市楠梓區高楠公路1001號,高雄市楠梓區高楠公路1001號2樓,高雄市,taiwanjobs,門牌,8,9
108,高雄市楠梓區高楠公路1001號,高雄市楠梓區高楠公路1001號,高雄市楠梓區高楠公路1001號,高雄市,taiwanjobs,門牌,1,9
109,高雄市苓雅區中正一路255號,高雄市苓雅區中正一路255號,高雄市苓雅區中正一路255號10樓之1,高雄市,taiwanjobs,門牌,6,9
109,高雄市苓雅區中正一路255號,高雄市苓雅區中正一路255號,高雄市苓雅區中正一路255號10樓之一,高雄市,taiwanjobs,門牌,3,9
110,高雄市鼓山區中華一路203號,高雄市鼓山區中華一路203號,高雄市鼓山區中華一路203號7樓教育訓練中心B教室,高雄市,taiwanjobs,門牌,4,9
110,高雄市鼓山區中華一路203號,高雄市鼓山區中華一路203號,高雄市鼓山區中華一路203號7樓教育訓練中心C教室,高雄市,taiwanjobs,門牌,4,9
110,高雄市鼓山區中華一路203號,高雄市鼓山區中華一路203號,高雄市鼓山區中華一路203號7樓,高雄市,taiwanjobs,門牌,1,9
111,宜蘭縣員山鄉員山路3段500巷1號,宜蘭縣員山鄉員山路3段500巷1號,宜蘭縣員山鄉員山路三段500巷1號,宜蘭縣,mol-6060,門牌,8,8
112,屏東縣恆春鎮中正路60號,屏東縣恆春鎮中正路60號,946屏東縣恆春鎮中正路60號,屏東縣,moe-cc-courses,門牌,8,8
112,恆春鎮中正路60號,屏東縣恆春鎮中正路60號,恆春鎮中正路60號,屏東縣,moe-cc-sites,門牌,1,0
113,屏東縣恆春鎮北門路39巷26號,屏東縣恆春鎮北門路39巷26號,946屏東縣恆春鎮北門路39巷26號,屏東縣,moe-cc-courses,門牌,8,8
113,恆春鎮北門路39巷26號,屏東縣恆春鎮北門路39巷26號,恆春鎮北門路39巷26號,屏東縣,moe-cc-sites,門牌,1,0
114,屏東縣恆春鎮文化路33號,屏東縣恆春鎮文化路33號,946屏東縣恆春鎮文化路33號,屏東縣,moe-cc-courses,門牌,8,8
115,屏東縣東港鎮興東路43之1號,屏東縣東港鎮興東路43之1號,928屏東縣東港鎮興東路43-1號,屏東縣,moe-cc-courses,門牌,8,8
116,彰化縣員林市大同路2段5巷2號,彰化縣員林市大同路2段5巷2號,彰化縣員林市大同路二段5巷2號,彰化縣,moe-cc-courses,門牌,8,8
116,員林市大同路2段5巷2號,彰化縣員林市大同路2段5巷2號,員林市大同路二段5巷2號,彰化縣,moe-cc-sites,門牌,1,0
117,彰化縣彰化市民族路267號,彰化縣彰化市民族路267號,彰化縣彰化市民族路267號4樓,彰化縣,taiwanjobs,門牌,8,8
117,彰化市民族路267號,彰化縣彰化市民族路267號,彰化市民族路267號3樓,彰化縣,moe-senior-centers,門牌,1,0
118,新北市三重區新北大道1段9號,新北市三重區新北大道1段9號,新北市三重區新北大道１段9號9樓,新北市,taiwanjobs,門牌,3,8
118,新北市三重區新北大道1段9號,新北市三重區新北大道1段9號,新北市三重區新北大道一段9號9樓,新北市,taiwanjobs,門牌,2,8
118,新北市三重區新北大道1段9號,新北市三重區新北大道1段9號,新北市三重區新北大道１段9號8樓802教室,新北市,taiwanjobs,門牌,1,8
118,新北市三重區新北大道1段9號,新北市三重區新北大道1段9號,新北市三重區新北大道1段9號8樓802教室,新北市,taiwanjobs,門牌,1,8
118,新北市三重區新北大道1段9號,新北市三重區新北大道1段9號,新北市三重區新北大道一段9號8樓801教室,新北市,taiwanjobs,門牌,1,8
119,新竹縣竹北市中正東路213號,新竹縣竹北市中正東路213號,新竹縣竹北市中正東路213號1樓,新竹縣,taiwanjobs,門牌,5,8
119,新竹縣竹北市中正東路213號,新竹縣竹北市中正東路213號,新竹縣竹北市中正東路213號2樓,新竹縣,taiwanjobs,門牌,2,8
119,新竹縣竹北市中正東路213號,新竹縣竹北市中正東路213號,新竹縣竹北市中正東路213號1F,新竹縣,taiwanjobs,門牌,1,8
120,竹北市莊敬北路423號,新竹縣竹北市莊敬北路423號,竹北市莊敬北路423號,新竹縣,moe-cc-courses,門牌,8,8
120,新竹縣竹北市莊敬北路423號,新竹縣竹北市莊敬北路423號,新竹縣竹北市莊敬北路423號,新竹縣,moe-cc-sites,門牌,1,0
121,桃園市中壢區慈惠三街121號,桃園市中壢區慈惠三街121號,桃園市中壢區慈惠三街121號,桃園市,cc-shared-platform,門牌,8,8
122,桃園市中壢區自強一路6號,桃園市中壢區自強一路6號,桃園市中壢區自強一路6號(南區培力中心),桃園市,mol-6060,門牌,7,8
122,桃園市中壢區自強一路6號,桃園市中壢區自強一路6號,桃園市中壢區自強一路6號,桃園市,mol-6060,門牌,3,8
122,桃園市中壢區自強一路6號,桃園市中壢區自強一路6號,桃園市中壢區自強一路6號1F,桃園市,mol-6060,門牌,1,8
123,桃園市大溪區東二路31號,桃園市大溪區東二路31號,桃園市大溪區東二路31號,桃園市,cc-shared-platform,門牌,8,8
124,楊梅區中山北路1段390巷46號,桃園市楊梅區中山北路1段390巷46號,楊梅區中山北路一段390巷46號,桃園市,moe-cc-courses,門牌,8,8
125,臺中市中區中山路27號,臺中市中區中山路27號,臺中市中區中山路27號6樓,臺中市,taiwanjobs,門牌,5,8
125,臺中市中區中山路27號,臺中市中區中山路27號,臺中市中區中山路27號8樓,臺中市,taiwanjobs,門牌,3,8
126,臺中市中區平等街1號,臺中市中區平等街1號,臺中市中區平等街一號2樓,臺中市,taiwanjobs,門牌,3,8
126,臺中市中區平等街1號,臺中市中區平等街1號,臺中市中區平等街1號5F電腦教室,臺中市,taiwanjobs,門牌,2,8
126,臺中市中區平等街1號,臺中市中區平等街1號,臺中市中區平等街1號5樓,臺中市,taiwanjobs,門牌,1,8
126,臺中市中區平等街1號,臺中市中區平等街1號,臺中市中區平等街1號5-2教室,臺中市,taiwanjobs,門牌,1,8
126,臺中市中區平等街1號,臺中市中區平等街1號,臺中市中區平等街1號,臺中市,taiwanjobs,門牌,1,8
127,臺中市南區高工二街1號,臺中市南區高工二街1號,臺中市南區高工二街1號,臺中市,moe-cc-courses,門牌,8,8
128,臺中市南屯區大墩十一街518號,臺中市南屯區大墩十一街518號,臺中市南屯區大墩十一街518號,臺中市,moe-cc-courses,門牌,8,8
129,臺中市南屯路2段530號,臺中市南屯路2段530號,臺中市南屯路二段530號,臺中市,moe-cc-courses,門牌,8,8
130,臺中市西區臺灣大道2段2號,臺中市西區臺灣大道2段2號,臺中市西區臺灣大道二段2號3樓之3,臺中市,taiwanjobs,門牌,3,8
130,臺中市西區臺灣大道2段2號,臺中市西區臺灣大道2段2號,臺中市西區臺灣大道２段2號13樓之1,臺中市,taiwanjobs,門牌,3,8
130,臺中市西區臺灣大道2段2號,臺中市西區臺灣大道2段2號,臺中市西區臺灣大道2段2號13F-1,臺中市,taiwanjobs,門牌,2,8
131,臺中市西屯區東興路3段381號,臺中市西屯區東興路3段381號,臺中市西屯區東興路３段381號4F-2,臺中市,taiwanjobs,門牌,8,8
132,臺北市北投區北投國中教學點-北投區溫泉里溫泉路62號,臺北市北投區北投國中教學點-北投區溫泉里溫泉路62號,臺北市北投區北投國中教學點-北投區溫泉里溫泉路62號,臺北市,taipei-cc,門牌,8,8
133,南寧路46號,臺北市南寧路46號,南寧路46號,臺北市,moe-cc-courses,門牌,142,8
134,臺北市東新街65號,臺北市東新街65號,臺北市東新街65號,臺北市,taipei-cc,門牌,35,8
135,臺南市南區南門路261號,臺南市南區南門路261號,臺南市南區南門路261號2樓,臺南市,taiwanjobs,門牌,5,8
135,臺南市南區南門路261號,臺南市南區南門路261號,臺南市南區南門路261號,臺南市,taiwanjobs,門牌,3,8
136,新營區民族路4之3號,臺南市新營區民族路4之3號,新營區民族路4之3號,臺南市,moe-cc-courses,門牌,8,8
136,臺南市新營區民族路4之3號,臺南市新營區民族路4之3號,臺南市新營區民族路4-3號,臺南市,moe-cc-sites,門牌,1,0
137,花蓮縣花蓮市國盛二街85號,花蓮縣花蓮市國盛二街85號,花蓮縣花蓮市國盛二街85號,花蓮縣,taiwanjobs,門牌,6,8
137,花蓮縣花蓮市國盛二街85號,花蓮縣花蓮市國盛二街85號,花蓮縣花蓮市國盛二街85號2樓,花蓮縣,taiwanjobs,門牌,2,8
138,高雄市前金區中正四路211號,高雄市前金區中正四路211號,高雄市前金區中正四路211號8樓之1,高雄市,taiwanjobs,門牌,4,8
138,高雄市前金區中正四路211號,高雄市前金區中正四路211號,高雄市前金區中正四路211號6樓之3,高雄市,taiwanjobs,門牌,4,8
139,高雄市前金區大同二路145號,高雄市前金區大同二路145號,高雄市前金區大同二路145號5樓之五,高雄市,taiwanjobs,門牌,8,8
140,高雄市鳳山區經武路58號,高雄市鳳山區經武路58號,高雄市鳳山區經武路58號6樓,高雄市,taiwanjobs,門牌,8,8
141,高雄市鳳山區維新路124號,高雄市鳳山區維新路124號,高雄市鳳山區維新路124號D棟11樓之3,高雄市,taiwanjobs,門牌,8,8
142,宜蘭縣宜蘭市宜興路3段67號,宜蘭縣宜蘭市宜興路3段67號,宜蘭縣宜蘭市宜興路３段67號二樓,宜蘭縣,taiwanjobs,門牌,7,7
143,屏東縣屏東市建國路225號,屏東縣屏東市建國路225號,屏東縣屏東市建國路225號,屏東縣,taiwanjobs,門牌,7,7
144,屏東縣東港鎮大潭路25號,屏東縣東港鎮大潭路25號,928屏東縣東港鎮大潭路25號,屏東縣,moe-cc-courses,門牌,7,7
145,二林鎮西平里西和一街65號,彰化縣二林鎮西平里西和一街65號,二林鎮西平里西和一街65號,彰化縣,moe-cc-courses,門牌,7,7
145,彰化縣二林鎮西平里西和一街65號,彰化縣二林鎮西平里西和一街65號,彰化縣二林鎮西平里西和一街65號,彰化縣,moe-cc-sites,門牌,1,0
146,彰化縣彰化市城中北街11號,彰化縣彰化市城中北街11號,彰化縣彰化市城中北街11號,彰化縣,taiwanjobs,門牌,7,7
147,新北市板橋區萬板路101號,新北市板橋區萬板路101號,新北市板橋區萬板路101號4樓,新北市,taiwanjobs,門牌,5,7
147,新北市板橋區萬板路101號,新北市板橋區萬板路101號,新北市板橋區萬板路 101 號 4 樓,新北市,taiwanjobs,門牌,2,7
148,新竹市東區金城一路65號,新竹市東區金城一路65號,新竹市東區金城一路65號,新竹市,cc-shared-platform,門牌,7,7
149,桃園市中壢區復興路71號,桃園市中壢區復興路71號,桃園市中壢區復興路71號5樓,桃園市,cc-shared-platform,門牌,6,7
149,桃園市中壢區復興路71號,桃園市中壢區復興路71號,桃園市中壢區復興路71號3樓,桃園市,cc-shared-platform,門牌,1,7
150,桃園市八德區介壽路2段247號,桃園市八德區介壽路2段247號,桃園市八德區介壽路二段247號，從小北百貨旁入口進入,桃園市,cc-shared-platform,門牌,4,7
